f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,label
241,203,48,6,2,0,0,0,0,0,493,7,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
189,245,52,11,2,1,0,0,0,0,465,29,3,3,0,0,0,0,0,0,475,13,7,2,1,1,1,0,0,0,1
233,197,67,3,0,0,0,0,0,0,481,17,0,2,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,1
95,217,97,33,27,21,7,2,1,0,408,51,18,11,2,1,6,0,2,0,448,36,12,4,0,0,0,0,0,0,1
246,182,67,5,0,0,0,0,0,0,491,8,1,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
244,172,57,20,6,1,0,0,0,0,460,35,3,2,0,0,0,0,0,0,476,11,10,3,0,0,0,0,0,0,1
247,207,44,2,0,0,0,0,0,0,489,11,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
138,166,158,29,6,2,0,1,0,0,398,61,21,10,5,3,1,1,0,0,388,68,31,6,0,1,3,2,1,0,1
247,180,63,10,0,0,0,0,0,0,492,8,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
188,227,76,8,1,0,0,0,0,0,465,24,5,4,0,1,0,1,0,0,479,8,7,5,1,0,0,0,0,0,1
247,195,57,1,0,0,0,0,0,0,488,10,2,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
133,63,88,105,75,25,4,6,0,1,329,80,43,24,7,10,5,1,1,0,385,62,32,18,2,1,0,0,0,0,1
260,143,71,21,4,1,0,0,0,0,488,9,1,0,0,1,1,0,0,0,499,1,0,0,0,0,0,0,0,0,1
198,198,84,19,0,1,0,0,0,0,462,32,6,0,0,0,0,0,0,0,464,15,12,2,4,3,0,0,0,0,1
117,213,140,29,0,1,0,0,0,0,488,9,1,1,1,0,0,0,0,0,495,3,2,0,0,0,0,0,0,0,1
196,177,102,22,3,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
55,127,164,68,47,24,9,6,0,0,436,36,16,6,3,0,3,0,0,0,477,14,8,1,0,0,0,0,0,0,1
195,159,100,43,1,1,0,1,0,0,498,1,1,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
143,198,102,49,5,3,0,0,0,0,482,12,3,2,1,0,0,0,0,0,496,4,0,0,0,0,0,0,0,0,1
186,183,106,24,1,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
43,105,62,85,75,55,39,24,10,1,387,86,20,5,2,0,0,0,0,0,478,22,0,0,0,0,0,0,0,0,1
147,197,106,33,16,1,0,0,0,0,492,6,1,1,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
63,232,153,41,11,0,0,0,0,0,464,28,8,0,0,0,0,0,0,0,471,25,3,1,0,0,0,0,0,0,1
190,173,123,14,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
47,107,176,117,42,7,3,1,0,0,394,64,28,10,3,1,0,0,0,0,466,29,5,0,0,0,0,0,0,0,1
193,214,69,14,4,5,1,0,0,0,499,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
168,162,117,49,3,0,1,0,0,0,498,2,0,0,0,0,0,0,0,0,497,1,1,1,0,0,0,0,0,0,1
187,193,111,9,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
76,178,147,66,16,10,2,3,2,0,483,12,3,2,0,0,0,0,0,0,498,1,1,0,0,0,0,0,0,0,1
217,170,73,33,7,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
118,210,120,44,7,0,0,1,0,0,486,12,2,0,0,0,0,0,0,0,485,9,5,1,0,0,0,0,0,0,1
188,154,120,33,5,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
110,141,94,80,38,21,9,3,3,1,443,42,11,3,0,0,0,0,0,0,485,15,0,0,0,0,0,0,0,0,1
198,174,100,20,7,1,0,0,0,0,497,3,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
96,184,128,65,20,6,0,0,0,1,464,27,8,1,0,0,0,0,0,0,487,12,1,0,0,0,0,0,0,0,1
224,114,118,42,2,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
140,132,131,72,21,2,1,1,0,0,467,33,0,0,0,0,0,0,0,0,486,14,0,0,0,0,0,0,0,0,1
183,138,113,51,13,1,1,0,0,0,500,0,0,0,0,0,0,0,0,0,493,0,0,2,0,0,1,2,1,0,1
176,162,109,38,12,1,1,1,0,0,498,1,1,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
204,182,94,17,3,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
153,116,117,66,22,14,6,5,1,0,476,19,5,0,0,0,0,0,0,0,493,7,0,0,0,0,0,0,0,0,1
210,139,99,38,12,0,2,0,0,0,495,5,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
139,189,114,35,18,5,0,0,0,0,497,1,1,0,1,0,0,0,0,0,498,2,0,0,0,0,0,0,0,0,1
157,156,125,38,16,7,0,0,1,0,494,5,1,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
120,157,143,56,16,4,3,0,1,0,479,11,6,2,1,1,0,0,0,0,489,8,2,1,0,0,0,0,0,0,1
194,156,111,32,7,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
125,227,108,22,15,3,0,0,0,0,473,20,4,2,0,0,1,0,0,0,491,9,0,0,0,0,0,0,0,0,1
167,201,92,29,11,0,0,0,0,0,494,4,1,1,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
129,178,131,49,8,3,1,1,0,0,483,11,4,1,1,0,0,0,0,0,497,2,1,0,0,0,0,0,0,0,1
146,97,146,71,32,8,0,0,0,0,487,8,3,2,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
116,236,101,41,6,0,0,0,0,0,490,9,0,1,0,0,0,0,0,0,494,3,3,0,0,0,0,0,0,0,1
183,189,87,33,6,2,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
134,150,159,46,6,4,0,0,1,0,483,12,3,1,1,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,1
174,153,126,36,11,0,0,0,0,0,489,11,0,0,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,1
159,188,120,24,6,1,1,1,0,0,494,4,2,0,0,0,0,0,0,0,495,3,2,0,0,0,0,0,0,0,1
183,161,120,36,0,0,0,0,0,0,497,2,1,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
80,192,150,53,16,8,1,0,0,0,435,45,13,4,3,0,0,0,0,0,484,15,1,0,0,0,0,0,0,0,1
192,144,110,34,11,2,6,1,0,0,499,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
109,223,134,27,3,4,0,0,0,0,465,25,9,1,0,0,0,0,0,0,463,32,3,2,0,0,0,0,0,0,1
154,174,143,27,2,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
110,106,123,63,65,24,8,1,0,0,430,37,21,11,1,0,0,0,0,0,487,11,1,0,1,0,0,0,0,0,1
181,138,118,44,17,2,0,0,0,0,490,9,1,0,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,1
177,157,122,29,11,3,0,0,1,0,488,9,3,0,0,0,0,0,0,0,496,4,0,0,0,0,0,0,0,0,1
198,172,86,33,4,4,3,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
76,134,104,90,57,30,5,1,3,0,407,60,22,5,4,2,0,0,0,0,476,20,4,0,0,0,0,0,0,0,1
163,183,114,31,9,0,0,0,0,0,496,3,0,0,0,1,0,0,0,0,499,1,0,0,0,0,0,0,0,0,1
186,157,92,55,9,1,0,0,0,0,493,5,1,1,0,0,0,0,0,0,498,2,0,0,0,0,0,0,0,0,1
202,144,103,46,5,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
183,170,107,37,2,1,0,0,0,0,495,4,0,0,1,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
188,143,125,42,2,0,0,0,0,0,498,2,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
319,156,19,5,0,1,0,0,0,0,499,1,0,0,0,0,0,0,0,0,464,35,1,0,0,0,0,0,0,0,1
250,204,40,4,2,0,0,0,0,0,499,0,0,1,0,0,0,0,0,0,452,47,1,0,0,0,0,0,0,0,1
342,134,21,3,0,0,0,0,0,0,498,2,0,0,0,0,0,0,0,0,489,10,1,0,0,0,0,0,0,0,1
237,191,65,5,1,0,0,1,0,0,492,6,1,1,0,0,0,0,0,0,464,32,2,2,0,0,0,0,0,0,1
328,149,23,0,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,485,15,0,0,0,0,0,0,0,0,1
243,180,59,16,0,0,0,2,0,0,499,1,0,0,0,0,0,0,0,0,471,27,2,0,0,0,0,0,0,0,1
331,152,17,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,486,14,0,0,0,0,0,0,0,0,1
288,166,31,14,0,1,0,0,0,0,496,4,0,0,0,0,0,0,0,0,475,22,1,1,1,0,0,0,0,0,1
296,185,19,0,0,0,0,0,0,0,499,0,1,0,0,0,0,0,0,0,485,15,0,0,0,0,0,0,0,0,1
241,206,46,6,0,1,0,0,0,0,497,3,0,0,0,0,0,0,0,0,475,24,1,0,0,0,0,0,0,0,1
299,168,26,4,3,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,470,30,0,0,0,0,0,0,0,0,1
226,197,63,9,5,0,0,0,0,0,497,3,0,0,0,0,0,0,0,0,457,42,0,0,1,0,0,0,0,0,1
307,173,20,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,482,18,0,0,0,0,0,0,0,0,1
260,162,67,8,1,0,2,0,0,0,498,2,0,0,0,0,0,0,0,0,459,40,1,0,0,0,0,0,0,0,1
326,148,25,0,1,0,0,0,0,0,499,0,0,1,0,0,0,0,0,0,487,12,1,0,0,0,0,0,0,0,1
247,205,41,3,4,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,469,28,3,0,0,0,0,0,0,0,1
311,165,23,1,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,474,24,2,0,0,0,0,0,0,0,1
236,209,54,1,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,449,49,2,0,0,0,0,0,0,0,1
293,176,27,4,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,479,21,0,0,0,0,0,0,0,0,1
233,183,79,4,1,0,0,0,0,0,494,5,0,0,1,0,0,0,0,0,463,32,2,1,0,1,0,0,0,0,1
302,171,27,0,0,0,0,0,0,0,499,0,1,0,0,0,0,0,0,0,497,3,0,0,0,0,0,0,0,0,1
297,158,43,1,1,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,464,34,1,1,0,0,0,0,0,0,1
277,181,40,2,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,478,21,1,0,0,0,0,0,0,0,1
259,183,42,14,1,1,0,0,0,0,498,2,0,0,0,0,0,0,0,0,457,41,1,0,0,0,1,0,0,0,1
293,170,35,2,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,486,13,1,0,0,0,0,0,0,0,1
227,218,49,6,0,0,0,0,0,0,498,2,0,0,0,0,0,0,0,0,450,49,1,0,0,0,0,0,0,0,1
298,173,29,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,483,17,0,0,0,0,0,0,0,0,1
253,204,43,0,0,0,0,0,0,0,497,3,0,0,0,0,0,0,0,0,464,33,2,1,0,0,0,0,0,0,1
304,163,26,7,0,0,0,0,0,0,496,2,1,1,0,0,0,0,0,0,469,27,1,1,2,0,0,0,0,0,1
239,188,61,11,0,1,0,0,0,0,488,12,0,0,0,0,0,0,0,0,468,30,2,0,0,0,0,0,0,0,1
314,162,23,1,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,474,25,1,0,0,0,0,0,0,0,1
237,221,35,6,0,0,1,0,0,0,492,7,1,0,0,0,0,0,0,0,456,38,5,1,0,0,0,0,0,0,1
299,161,37,3,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,482,16,2,0,0,0,0,0,0,0,1
249,184,50,16,1,0,0,0,0,0,497,3,0,0,0,0,0,0,0,0,457,39,4,0,0,0,0,0,0,0,1
268,198,34,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,491,8,1,0,0,0,0,0,0,0,1
268,173,51,7,0,1,0,0,0,0,498,1,0,1,0,0,0,0,0,0,470,26,3,1,0,0,0,0,0,0,1
329,128,33,6,0,2,0,1,0,0,500,0,0,0,0,0,0,0,0,0,483,16,0,0,1,0,0,0,0,0,1
235,178,77,9,0,1,0,0,0,0,493,5,1,0,0,1,0,0,0,0,450,43,5,1,0,1,0,0,0,0,1
305,155,37,3,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,469,30,1,0,0,0,0,0,0,0,1
224,197,72,4,1,1,1,0,0,0,491,8,1,0,0,0,0,0,0,0,446,49,4,1,0,0,0,0,0,0,1
264,192,42,1,1,0,0,0,0,0,493,5,2,0,0,0,0,0,0,0,480,15,0,2,1,0,2,0,0,0,1
209,227,63,0,0,1,0,0,0,0,493,7,0,0,0,0,0,0,0,0,458,36,5,1,0,0,0,0,0,0,1
325,137,32,5,0,0,0,1,0,0,500,0,0,0,0,0,0,0,0,0,491,9,0,0,0,0,0,0,0,0,1
210,218,63,8,1,0,0,0,0,0,481,10,1,4,2,1,0,0,0,0,462,32,5,0,0,0,0,0,1,0,1
296,159,38,7,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,481,16,2,1,0,0,0,0,0,0,1
193,241,56,8,0,1,1,0,0,0,491,8,1,0,0,0,0,0,0,0,472,25,2,0,1,0,0,0,0,0,1
296,156,45,2,0,0,1,0,0,0,495,5,0,0,0,0,0,0,0,0,488,11,0,1,0,0,0,0,0,0,1
216,202,61,14,7,0,0,0,0,0,471,17,8,0,2,1,0,1,0,0,448,34,10,4,2,2,0,0,0,0,1
289,182,29,0,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,470,30,0,0,0,0,0,0,0,0,1
250,183,55,11,1,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,444,53,3,0,0,0,0,0,0,0,1
299,168,31,2,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,473,26,1,0,0,0,0,0,0,0,1
248,180,59,13,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,466,32,2,0,0,0,0,0,0,0,1
323,135,32,10,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,484,16,0,0,0,0,0,0,0,0,1
259,168,69,4,0,0,0,0,0,0,497,3,0,0,0,0,0,0,0,0,458,40,2,0,0,0,0,0,0,0,1
277,185,33,3,1,1,0,0,0,0,500,0,0,0,0,0,0,0,0,0,474,25,1,0,0,0,0,0,0,0,1
244,199,50,7,0,0,0,0,0,0,498,2,0,0,0,0,0,0,0,0,462,36,1,1,0,0,0,0,0,0,1
498,2,0,0,0,0,0,0,0,0,496,3,0,1,0,0,0,0,0,0,494,5,0,1,0,0,0,0,0,0,1
497,1,0,1,0,0,0,0,1,0,499,0,0,0,0,0,0,0,0,0,498,1,0,0,0,0,0,1,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
497,1,0,0,1,0,0,0,1,0,495,2,2,0,0,0,1,0,0,0,492,5,1,1,0,0,1,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
496,2,0,0,1,0,0,1,0,0,498,1,1,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
495,3,0,1,0,0,0,0,1,0,497,3,0,0,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
496,2,1,0,0,0,0,0,0,1,498,2,0,0,0,0,0,0,0,0,498,2,0,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,495,5,0,0,0,0,0,0,0,0,499,0,1,0,0,0,0,0,0,0,1
495,4,0,0,0,0,0,0,0,1,477,21,2,0,0,0,0,0,0,0,472,13,12,1,2,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
496,3,0,0,0,0,0,0,0,1,475,21,3,1,0,0,0,0,0,0,472,16,8,4,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
495,3,1,0,0,0,0,0,0,0,490,4,5,1,0,0,0,0,0,0,489,9,2,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
486,11,2,0,0,0,0,0,0,1,497,1,1,0,0,1,0,0,0,0,488,5,4,1,0,1,0,0,0,1,1
500,0,0,0,0,0,0,0,0,0,495,1,3,1,0,0,0,0,0,0,493,6,0,1,0,0,0,0,0,0,1
499,0,0,1,0,0,0,0,0,0,436,45,17,2,0,0,0,0,0,0,414,57,21,7,1,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
477,23,0,0,0,0,0,0,0,0,398,74,22,2,3,0,0,0,1,0,384,69,35,7,5,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,423,68,5,4,0,0,0,0,0,0,400,59,27,10,4,0,0,0,0,0,1
493,5,1,0,0,1,0,0,0,0,452,36,9,2,1,0,0,0,0,0,447,33,12,4,2,1,1,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
490,8,1,1,0,0,0,0,0,0,465,16,13,3,3,0,0,0,0,0,462,17,11,9,0,0,1,0,0,0,1
500,0,0,0,0,0,0,0,0,0,490,4,4,2,0,0,0,0,0,0,493,5,2,0,0,0,0,0,0,0,1
498,0,0,1,0,1,0,0,0,0,485,12,3,0,0,0,0,0,0,0,490,7,3,0,0,0,0,0,0,0,1
499,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
472,27,0,0,0,1,0,0,0,0,412,62,13,7,5,0,1,0,0,0,361,69,40,16,6,5,3,0,0,0,1
500,0,0,0,0,0,0,0,0,0,496,2,2,0,0,0,0,0,0,0,463,26,8,2,1,0,0,0,0,0,1
497,1,0,0,1,0,1,0,0,0,486,9,5,0,0,0,0,0,0,0,487,8,3,1,0,1,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
490,7,2,0,0,0,0,0,0,1,487,6,4,2,1,0,0,0,0,0,491,4,4,1,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
495,2,1,0,0,2,0,0,0,0,496,2,1,0,1,0,0,0,0,0,493,6,1,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
496,2,0,0,0,1,1,0,0,0,489,8,2,1,0,0,0,0,0,0,473,20,6,0,1,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
492,6,1,0,0,0,0,0,0,1,471,22,3,1,0,1,1,1,0,0,465,20,9,3,3,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
493,3,1,1,0,1,0,1,0,0,435,50,12,2,1,0,0,0,0,0,409,57,27,5,1,0,1,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
479,19,0,0,0,1,0,1,0,0,490,9,1,0,0,0,0,0,0,0,480,3,2,2,1,1,4,2,3,1,1
499,1,0,0,0,0,0,0,0,0,497,2,1,0,0,0,0,0,0,0,495,3,2,0,0,0,0,0,0,0,1
496,2,0,0,1,0,1,0,0,0,490,4,5,0,0,1,0,0,0,0,492,4,3,1,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
496,2,0,1,0,0,0,0,1,0,492,6,1,0,1,0,0,0,0,0,482,15,2,1,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
482,16,0,1,1,0,0,0,0,0,376,85,30,9,0,0,0,0,0,0,407,61,23,7,1,1,0,0,0,0,1
460,40,0,0,0,0,0,0,0,0,436,51,12,0,0,0,1,0,0,0,478,14,6,2,0,0,0,0,0,0,1
491,7,0,0,0,1,1,0,0,0,481,14,3,0,0,0,1,0,1,0,482,11,3,3,0,0,0,1,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
491,7,0,0,2,0,0,0,0,0,473,21,4,2,0,0,0,0,0,0,471,21,5,2,1,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,496,3,1,0,0,0,0,0,0,0,489,8,3,0,0,0,0,0,0,0,1
495,3,0,0,2,0,0,0,0,0,479,16,1,4,0,0,0,0,0,0,440,29,22,6,1,2,0,0,0,0,1
498,2,0,0,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,498,2,0,0,0,0,0,0,0,0,1
497,1,1,0,0,0,0,0,0,1,499,0,0,1,0,0,0,0,0,0,499,0,0,0,1,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
496,2,0,0,0,1,0,0,1,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,497,3,0,0,0,0,0,0,0,0,1
496,2,0,2,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,498,1,1,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
496,3,1,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
497,1,0,0,0,1,1,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
496,2,0,1,0,0,0,0,1,0,496,4,0,0,0,0,0,0,0,0,496,4,0,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
496,2,1,1,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
488,11,0,0,0,0,0,0,0,1,499,1,0,0,0,0,0,0,0,0,496,2,1,1,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
496,2,0,0,0,0,1,1,0,0,499,1,0,0,0,0,0,0,0,0,497,3,0,0,0,0,0,0,0,0,1
499,1,0,0,0,0,0,0,0,0,498,2,0,0,0,0,0,0,0,0,491,8,1,0,0,0,0,0,0,0,1
498,0,0,2,0,0,0,0,0,0,497,3,0,0,0,0,0,0,0,0,491,9,0,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
494,4,0,2,0,0,0,0,0,0,493,7,0,0,0,0,0,0,0,0,494,5,1,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,492,7,1,0,0,0,0,0,0,0,1
492,3,3,1,0,0,0,0,0,1,498,0,1,0,0,0,0,0,0,0,498,0,1,0,1,0,0,0,0,0,1
498,2,0,0,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,497,3,0,0,0,0,0,0,0,0,1
490,8,0,0,1,0,1,0,0,0,496,4,0,0,0,0,0,0,0,0,462,32,6,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,489,10,0,1,0,0,0,0,0,0,1
496,2,0,0,0,1,0,1,0,0,499,1,0,0,0,0,0,0,0,0,497,2,1,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,498,2,0,0,0,0,0,0,0,0,1
498,0,2,0,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,496,4,0,0,0,0,0,0,0,0,1
499,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,498,1,1,0,0,0,0,0,0,0,1
497,1,0,0,0,2,0,0,0,0,499,0,0,1,0,0,0,0,0,0,490,9,1,0,0,0,0,0,0,0,1
499,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
491,7,0,0,1,1,0,0,0,0,489,10,1,0,0,0,0,0,0,0,497,3,0,0,0,0,0,0,0,0,1
498,2,0,0,0,0,0,0,0,0,498,1,1,0,0,0,0,0,0,0,496,4,0,0,0,0,0,0,0,0,1
496,2,1,0,0,0,0,0,0,1,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,460,39,1,0,0,0,0,0,0,0,1
495,2,1,0,1,0,0,1,0,0,495,4,1,0,0,0,0,0,0,0,497,3,0,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1
497,1,1,0,0,1,0,0,0,0,499,1,0,0,0,0,0,0,0,0,491,9,0,0,0,0,0,0,0,0,1
494,6,0,0,0,0,0,0,0,0,499,1,0,0,0,0,0,0,0,0,496,4,0,0,0,0,0,0,0,0,1
497,2,0,0,0,1,0,0,0,0,482,18,0,0,0,0,0,0,0,0,485,15,0,0,0,0,0,0,0,0,1
