f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,label
41,13,3,1,1,0,0,0,0,41,13,3,1,1,0,41,13,3,1,1
38,4,0,0,0,0,0,0,0,38,4,0,0,0,0,38,4,0,0,1
59,6,1,0,2,0,1,0,0,59,6,1,0,2,0,59,6,1,0,1
124,28,4,1,0,0,0,0,0,124,28,4,1,0,0,124,28,4,1,1
136,22,5,3,0,0,0,0,0,136,22,5,3,0,0,136,22,5,3,1
65,9,0,0,0,0,0,0,0,65,9,0,0,0,0,65,9,0,0,1
104,24,10,2,0,2,1,0,0,104,24,10,2,0,2,104,24,10,2,1
134,28,8,2,0,0,0,0,0,134,28,8,2,0,0,134,28,8,2,1
44,13,3,0,0,0,0,0,0,44,13,3,0,0,0,44,13,3,0,1
76,8,0,0,0,0,0,0,0,76,8,0,0,0,0,76,8,0,0,1
69,17,5,2,1,3,0,0,0,69,17,5,2,1,3,69,17,5,2,1
38,0,0,0,0,0,0,0,0,38,0,0,0,0,0,38,0,0,0,1
56,8,1,0,0,0,0,0,0,56,8,1,0,0,0,56,8,1,0,1
14,1,1,0,0,0,0,0,0,14,1,1,0,0,0,14,1,1,0,1
119,26,7,2,1,0,0,0,0,119,26,7,2,1,0,119,26,7,2,1
180,70,19,7,2,1,0,0,0,180,70,19,7,2,1,180,70,19,7,1
37,28,18,22,19,2,0,1,0,37,28,18,22,19,2,37,28,18,22,1
14,7,1,1,0,0,0,0,0,14,7,1,1,0,0,14,7,1,1,1
10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,1
252,132,75,44,12,5,1,1,0,252,132,75,44,12,5,252,132,75,44,1
42,22,22,29,21,14,0,2,0,42,22,22,29,21,14,42,22,22,29,1
66,47,26,22,26,4,2,1,0,66,47,26,22,26,4,66,47,26,22,1
2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,1
36,19,9,17,11,8,2,0,0,36,19,9,17,11,8,36,19,9,17,1
14,13,13,14,10,3,1,0,0,14,13,13,14,10,3,14,13,13,14,1
10,4,3,2,2,1,0,0,0,10,4,3,2,2,1,10,4,3,2,1
3,1,2,1,0,0,0,0,0,3,1,2,1,0,0,3,1,2,1,1
45,43,20,12,4,5,0,0,0,45,43,20,12,4,5,45,43,20,12,1
5,14,3,3,2,4,0,0,0,5,14,3,3,2,4,5,14,3,3,1
1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
11,11,3,0,2,1,0,0,0,11,11,3,0,2,1,11,11,3,0,1
30,24,25,21,12,5,0,0,0,30,24,25,21,12,5,30,24,25,21,1
56,29,21,33,32,4,0,0,0,56,29,21,33,32,4,56,29,21,33,1
56,41,32,38,37,17,3,1,0,56,41,32,38,37,17,56,41,32,38,1
4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1
31,21,15,13,8,8,0,0,0,31,21,15,13,8,8,31,21,15,13,1
16,15,8,6,7,2,0,0,0,16,15,8,6,7,2,16,15,8,6,1
41,36,29,33,26,7,2,1,1,41,36,29,33,26,7,41,36,29,33,1
30,17,8,6,4,3,3,0,0,30,17,8,6,4,3,30,17,8,6,1
126,86,57,43,23,13,5,5,0,126,86,57,43,23,13,126,86,57,43,1
1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
39,29,33,20,10,3,0,0,0,39,29,33,20,10,3,39,29,33,20,1
17,11,20,20,7,7,0,0,0,17,11,20,20,7,7,17,11,20,20,1
4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1
1,2,0,1,0,0,0,0,0,1,2,0,1,0,0,1,2,0,1,1
4,1,1,0,0,0,0,0,0,4,1,1,0,0,0,4,1,1,0,1
2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,1
3,1,1,0,0,0,0,0,0,3,1,1,0,0,0,3,1,1,0,1
8,1,0,0,0,0,1,0,0,8,1,0,0,0,0,8,1,0,0,1
20,14,11,13,10,5,0,1,0,20,14,11,13,10,5,20,14,11,13,1
7,3,3,0,1,0,0,0,0,7,3,3,0,1,0,7,3,3,0,1
14,20,3,4,0,1,1,0,0,14,20,3,4,0,1,14,20,3,4,1
14,11,17,18,18,3,1,0,0,14,11,17,18,18,3,14,11,17,18,1
25,13,11,7,6,2,0,0,0,25,13,11,7,6,2,25,13,11,7,1
16,8,4,4,2,0,0,0,0,16,8,4,4,2,0,16,8,4,4,1
39,20,28,22,11,4,1,0,0,39,20,28,22,11,4,39,20,28,22,1
4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,1
42,17,7,5,1,1,0,0,0,42,17,7,5,1,1,42,17,7,5,1
6,2,1,1,0,0,0,0,0,6,2,1,1,0,0,6,2,1,1,1
73,44,26,19,10,4,0,0,0,73,44,26,19,10,4,73,44,26,19,1
29,22,17,11,10,1,0,0,0,29,22,17,11,10,1,29,22,17,11,1
4,5,6,8,5,0,0,0,0,4,5,6,8,5,0,4,5,6,8,1
38,16,24,31,16,12,0,0,0,38,16,24,31,16,12,38,16,24,31,1
13,11,10,16,8,5,0,1,1,13,11,10,16,8,5,13,11,10,16,1
20,12,8,6,2,2,0,0,1,20,12,8,6,2,2,20,12,8,6,1
8,5,6,1,4,0,0,0,0,8,5,6,1,4,0,8,5,6,1,1
17,14,12,6,4,1,0,0,0,17,14,12,6,4,1,17,14,12,6,1
8,2,0,0,0,0,0,0,0,8,2,0,0,0,0,8,2,0,0,1
4,3,4,1,2,1,0,0,0,4,3,4,1,2,1,4,3,4,1,1
17,7,9,5,10,2,0,0,0,17,7,9,5,10,2,17,7,9,5,1
22,17,8,10,9,1,0,0,0,22,17,8,10,9,1,22,17,8,10,1
42,25,13,7,0,0,0,0,0,42,25,13,7,0,0,42,25,13,7,1
26,6,8,7,3,3,1,0,0,26,6,8,7,3,3,26,6,8,7,1
46,16,11,13,7,1,0,0,0,46,16,11,13,7,1,46,16,11,13,1
74,39,24,11,16,4,0,0,0,74,39,24,11,16,4,74,39,24,11,1
2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,1
25,20,15,16,21,0,1,0,0,25,20,15,16,21,0,25,20,15,16,1
2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,1
30,23,14,9,5,2,1,0,0,30,23,14,9,5,2,30,23,14,9,1
2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,1
101,58,44,49,21,7,0,0,1,101,58,44,49,21,7,101,58,44,49,1
13,9,5,2,1,0,0,0,0,13,9,5,2,1,0,13,9,5,2,1
69,62,56,71,60,23,1,1,0,69,62,56,71,60,23,69,62,56,71,1
17,9,10,1,3,0,0,0,0,17,9,10,1,3,0,17,9,10,1,1
43,30,10,11,2,0,0,0,0,43,30,10,11,2,0,43,30,10,11,1
0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1
23,25,25,19,23,7,0,0,0,23,25,25,19,23,7,23,25,25,19,1
2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,1
137,86,67,68,29,7,3,0,0,137,86,67,68,29,7,137,86,67,68,1
49,22,16,10,7,5,0,0,0,49,22,16,10,7,5,49,22,16,10,1
97,67,32,31,17,7,0,1,0,97,67,32,31,17,7,97,67,32,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,46,57,79,64,23,4,1,0,78,46,57,79,64,23,78,46,57,79,1
47,42,35,29,36,8,1,0,0,47,42,35,29,36,8,47,42,35,29,1
28,32,31,24,32,8,0,0,0,28,32,31,24,32,8,28,32,31,24,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
31,23,16,22,8,2,1,0,1,31,23,16,22,8,2,31,23,16,22,1
26,12,10,7,7,1,0,0,0,26,12,10,7,7,1,26,12,10,7,1
49,48,37,45,29,10,2,0,0,49,48,37,45,29,10,49,48,37,45,1
2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,1
7,1,0,0,0,0,0,0,0,7,1,0,0,0,0,7,1,0,0,1
4,2,0,0,0,0,0,0,0,4,2,0,0,0,0,4,2,0,0,1
13,7,4,4,3,1,0,0,0,13,7,4,4,3,1,13,7,4,4,1
7,6,6,8,5,1,0,0,0,7,6,6,8,5,1,7,6,6,8,1
61,52,32,36,15,5,1,0,0,61,52,32,36,15,5,61,52,32,36,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
48,40,31,29,16,6,1,0,0,48,40,31,29,16,6,48,40,31,29,1
9,6,2,3,3,2,0,0,0,9,6,2,3,3,2,9,6,2,3,1
114,81,42,29,18,10,2,0,0,114,81,42,29,18,10,114,81,42,29,1
66,49,35,17,9,5,0,0,0,66,49,35,17,9,5,66,49,35,17,1
18,12,7,6,6,6,1,0,0,18,12,7,6,6,6,18,12,7,6,1
3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,1
26,21,16,16,12,1,0,0,0,26,21,16,16,12,1,26,21,16,16,1
2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,1
70,41,38,35,16,7,1,1,0,70,41,38,35,16,7,70,41,38,35,1
19,7,9,15,8,4,0,0,0,19,7,9,15,8,4,19,7,9,15,1
43,38,22,21,20,8,2,0,0,43,38,22,21,20,8,43,38,22,21,1
1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1
11,6,9,7,2,0,0,0,0,11,6,9,7,2,0,11,6,9,7,1
2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,1
32,17,11,21,6,3,1,0,0,32,17,11,21,6,3,32,17,11,21,1
25,25,24,27,34,6,1,0,0,25,25,24,27,34,6,25,25,24,27,1
45,27,29,19,9,8,2,0,1,45,27,29,19,9,8,45,27,29,19,1
0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1
72,43,31,21,16,6,0,0,0,72,43,31,21,16,6,72,43,31,21,1
71,40,20,11,3,0,0,0,0,71,40,20,11,3,0,71,40,20,11,1
48,41,32,33,22,2,2,0,0,48,41,32,33,22,2,48,41,32,33,1
1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1
24,3,0,1,0,0,0,0,0,24,3,0,1,0,0,24,3,0,1,1
52,3,2,2,0,0,0,0,0,52,3,2,2,0,0,52,3,2,2,1
2,1,0,1,0,0,0,0,0,2,1,0,1,0,0,2,1,0,1,1
32,11,6,3,0,2,0,0,0,32,11,6,3,0,2,32,11,6,3,1
2,4,0,0,0,0,0,0,0,2,4,0,0,0,0,2,4,0,0,1
21,3,3,0,1,1,0,0,0,21,3,3,0,1,1,21,3,3,0,1
12,1,2,2,0,0,0,0,0,12,1,2,2,0,0,12,1,2,2,1
41,5,5,0,0,0,1,0,0,41,5,5,0,0,0,41,5,5,0,1
10,1,0,0,0,0,0,0,0,10,1,0,0,0,0,10,1,0,0,1
54,19,8,3,0,1,0,0,0,54,19,8,3,0,1,54,19,8,3,1
2,1,1,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,0,1
36,11,0,0,0,0,0,0,0,36,11,0,0,0,0,36,11,0,0,1
70,5,0,0,0,0,0,0,0,70,5,0,0,0,0,70,5,0,0,1
22,2,0,1,0,0,0,0,0,22,2,0,1,0,0,22,2,0,1,1
46,2,0,0,0,0,0,0,0,46,2,0,0,0,0,46,2,0,0,1
59,12,5,2,0,0,0,0,0,59,12,5,2,0,0,59,12,5,2,1
61,1,0,1,0,0,0,0,0,61,1,0,1,0,0,61,1,0,1,1
42,5,4,0,0,0,0,0,0,42,5,4,0,0,0,42,5,4,0,1
92,5,0,0,0,0,0,0,0,92,5,0,0,0,0,92,5,0,0,1
65,9,1,2,0,0,0,0,0,65,9,1,2,0,0,65,9,1,2,1
39,1,1,1,0,0,0,0,0,39,1,1,1,0,0,39,1,1,1,1
49,7,6,0,0,0,0,0,0,49,7,6,0,0,0,49,7,6,0,1
21,0,1,3,0,0,0,0,0,21,0,1,3,0,0,21,0,1,3,1
73,12,2,2,1,0,0,0,0,73,12,2,2,1,0,73,12,2,2,1
179,15,3,0,0,0,0,0,0,179,15,3,0,0,0,179,15,3,0,1
76,7,2,2,0,0,1,0,0,76,7,2,2,0,0,76,7,2,2,1
27,3,0,1,0,0,0,0,0,27,3,0,1,0,0,27,3,0,1,1
80,16,5,0,1,0,0,0,0,80,16,5,0,1,0,80,16,5,0,1
26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,26,0,0,0,1
15,3,2,2,0,1,0,0,0,15,3,2,2,0,1,15,3,2,2,1
68,0,0,0,0,0,0,0,0,68,0,0,0,0,0,68,0,0,0,1
48,11,1,1,0,0,0,0,0,48,11,1,1,0,0,48,11,1,1,1
39,1,1,0,0,0,0,0,0,39,1,1,0,0,0,39,1,1,0,1
42,14,7,3,0,0,0,0,0,42,14,7,3,0,0,42,14,7,3,1
156,40,17,3,1,0,0,0,0,156,40,17,3,1,0,156,40,17,3,1
93,20,8,5,0,1,0,0,0,93,20,8,5,0,1,93,20,8,5,1
67,3,1,0,0,0,0,0,0,67,3,1,0,0,0,67,3,1,0,1
72,11,10,6,0,1,0,0,0,72,11,10,6,0,1,72,11,10,6,1
47,0,1,0,0,0,0,0,0,47,0,1,0,0,0,47,0,1,0,1
95,20,6,2,1,1,0,0,0,95,20,6,2,1,1,95,20,6,2,1
175,16,4,0,0,0,0,0,0,175,16,4,0,0,0,175,16,4,0,1
82,19,5,0,0,0,0,0,0,82,19,5,0,0,0,82,19,5,0,1
66,7,3,1,0,0,0,0,0,66,7,3,1,0,0,66,7,3,1,1
75,18,10,2,3,0,0,0,0,75,18,10,2,3,0,75,18,10,2,1
6,0,2,0,0,0,0,0,0,6,0,2,0,0,0,6,0,2,0,1
40,12,6,1,1,0,0,0,0,40,12,6,1,1,0,40,12,6,1,1
21,3,0,0,0,0,0,0,0,21,3,0,0,0,0,21,3,0,0,1
51,11,5,1,2,0,0,0,0,51,11,5,1,2,0,51,11,5,1,1
5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,1
41,9,3,0,0,0,0,0,0,41,9,3,0,0,0,41,9,3,0,1
55,3,3,0,0,0,0,0,0,55,3,3,0,0,0,55,3,3,0,1
72,15,6,4,2,0,0,0,0,72,15,6,4,2,0,72,15,6,4,1
30,0,2,0,0,0,0,0,0,30,0,2,0,0,0,30,0,2,0,1
59,22,7,1,2,0,0,0,0,59,22,7,1,2,0,59,22,7,1,1
34,3,1,0,0,0,0,0,0,34,3,1,0,0,0,34,3,1,0,1
65,12,7,1,1,0,1,0,0,65,12,7,1,1,0,65,12,7,1,1
15,2,0,0,0,0,0,0,0,15,2,0,0,0,0,15,2,0,0,1
29,3,1,0,0,0,0,0,0,29,3,1,0,0,0,29,3,1,0,1
13,4,0,0,0,0,0,0,0,13,4,0,0,0,0,13,4,0,0,1
31,6,1,0,0,0,1,0,0,31,6,1,0,0,0,31,6,1,0,1
10,1,0,0,0,0,0,0,0,10,1,0,0,0,0,10,1,0,0,1
45,13,3,1,0,1,0,0,0,45,13,3,1,0,1,45,13,3,1,1
74,11,5,0,0,0,0,0,0,74,11,5,0,0,0,74,11,5,0,1
74,14,6,0,0,0,0,0,0,74,14,6,0,0,0,74,14,6,0,1
10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,1
33,7,2,1,0,0,0,0,0,33,7,2,1,0,0,33,7,2,1,1
13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,1
50,11,2,0,2,0,0,0,0,50,11,2,0,2,0,50,11,2,0,1
12,1,1,0,0,0,0,0,0,12,1,1,0,0,0,12,1,1,0,1
28,8,1,2,2,0,0,0,0,28,8,1,2,2,0,28,8,1,2,1
20,4,2,0,0,0,0,0,0,20,4,2,0,0,0,20,4,2,0,1
34,4,0,0,1,0,0,0,0,34,4,0,0,1,0,34,4,0,0,1
6,0,1,0,0,0,0,0,0,6,0,1,0,0,0,6,0,1,0,1
34,9,2,0,0,0,0,0,0,34,9,2,0,0,0,34,9,2,0,1
76,7,0,0,0,0,0,0,0,76,7,0,0,0,0,76,7,0,0,1
47,8,3,0,0,0,0,0,0,47,8,3,0,0,0,47,8,3,0,1
27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,27,0,0,0,1
77,11,3,0,1,0,0,0,0,77,11,3,0,1,0,77,11,3,0,1
22,3,0,0,0,0,0,0,0,22,3,0,0,0,0,22,3,0,0,1
27,10,2,1,0,0,0,0,0,27,10,2,1,0,0,27,10,2,1,1
46,11,2,2,0,0,0,0,0,46,11,2,2,0,0,46,11,2,2,1
57,19,5,0,1,1,0,0,0,57,19,5,0,1,1,57,19,5,0,1
41,7,3,1,0,0,0,0,0,41,7,3,1,0,0,41,7,3,1,1
29,9,2,1,0,0,0,0,0,29,9,2,1,0,0,29,9,2,1,1
20,5,0,2,0,0,0,0,0,20,5,0,2,0,0,20,5,0,2,1
50,10,7,0,0,0,0,0,0,50,10,7,0,0,0,50,10,7,0,1
62,5,2,0,0,0,0,0,0,62,5,2,0,0,0,62,5,2,0,1
55,10,0,0,0,0,0,0,0,55,10,0,0,0,0,55,10,0,0,1
66,8,1,1,0,0,0,0,0,66,8,1,1,0,0,66,8,1,1,1
64,7,3,2,0,0,0,0,0,64,7,3,2,0,0,64,7,3,2,1
31,8,2,0,0,1,0,0,0,31,8,2,0,0,1,31,8,2,0,1
55,15,4,0,0,0,0,0,0,55,15,4,0,0,0,55,15,4,0,1
12,1,1,2,0,0,0,0,0,12,1,1,2,0,0,12,1,1,2,1
24,7,2,0,0,0,0,0,0,24,7,2,0,0,0,24,7,2,0,1
22,5,0,0,0,0,0,0,0,22,5,0,0,0,0,22,5,0,0,1
26,13,3,0,0,0,0,0,0,26,13,3,0,0,0,26,13,3,0,1
41,3,2,0,0,0,0,0,0,41,3,2,0,0,0,41,3,2,0,1
60,13,0,0,0,0,0,0,0,60,13,0,0,0,0,60,13,0,0,1
63,4,1,1,0,0,0,0,0,63,4,1,1,0,0,63,4,1,1,1
48,12,3,1,1,0,0,0,0,48,12,3,1,1,0,48,12,3,1,1
10,5,2,0,2,0,0,0,0,10,5,2,0,2,0,10,5,2,0,1
35,6,2,0,0,0,0,0,0,35,6,2,0,0,0,35,6,2,0,1
91,5,2,1,0,0,0,0,0,91,5,2,1,0,0,91,5,2,1,1
45,9,2,1,0,0,0,0,0,45,9,2,1,0,0,45,9,2,1,1
32,7,1,0,0,0,0,0,0,32,7,1,0,0,0,32,7,1,0,1
28,6,2,0,1,0,0,0,0,28,6,2,0,1,0,28,6,2,0,1
56,4,0,0,0,0,0,0,0,56,4,0,0,0,0,56,4,0,0,1
41,6,0,0,0,0,0,0,0,41,6,0,0,0,0,41,6,0,0,1
33,5,1,0,0,0,0,0,0,33,5,1,0,0,0,33,5,1,0,1
36,11,2,0,0,1,0,0,0,36,11,2,0,0,1,36,11,2,0,1
203,61,9,1,0,0,0,0,0,203,61,9,1,0,0,203,61,9,1,1
52,10,1,2,0,0,0,0,0,52,10,1,2,0,0,52,10,1,2,1
66,32,24,11,3,3,1,0,0,66,32,24,11,3,3,66,32,24,11,1
1,3,1,0,0,0,0,0,0,1,3,1,0,0,0,1,3,1,0,1
16,2,3,2,2,2,0,0,2,16,2,3,2,2,2,16,2,3,2,1
24,6,1,0,0,0,0,0,0,24,6,1,0,0,0,24,6,1,0,1
175,103,64,43,40,28,10,7,4,175,103,64,43,40,28,175,103,64,43,1
49,21,8,14,6,7,2,0,0,49,21,8,14,6,7,49,21,8,14,1
4,1,3,0,0,0,0,0,0,4,1,3,0,0,0,4,1,3,0,1
13,1,2,1,1,0,0,0,0,13,1,2,1,1,0,13,1,2,1,1
36,15,8,10,3,1,3,0,1,36,15,8,10,3,1,36,15,8,10,1
3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,1
31,15,8,4,7,8,4,2,2,31,15,8,4,7,8,31,15,8,4,1
29,15,7,3,1,2,0,0,0,29,15,7,3,1,2,29,15,7,3,1
4,1,1,0,0,0,0,0,0,4,1,1,0,0,0,4,1,1,0,1
7,1,1,0,0,0,0,0,0,7,1,1,0,0,0,7,1,1,0,1
59,40,21,27,22,26,6,3,2,59,40,21,27,22,26,59,40,21,27,1
33,15,4,4,0,0,0,0,0,33,15,4,4,0,0,33,15,4,4,1
6,10,8,3,3,2,0,0,0,6,10,8,3,3,2,6,10,8,3,1
16,8,3,1,0,0,0,0,0,16,8,3,1,0,0,16,8,3,1,1
63,28,20,22,26,7,8,1,5,63,28,20,22,26,7,63,28,20,22,1
44,22,11,14,3,2,1,0,0,44,22,11,14,3,2,44,22,11,14,1
6,2,4,1,0,0,0,0,0,6,2,4,1,0,0,6,2,4,1,1
4,0,1,0,0,0,0,0,0,4,0,1,0,0,0,4,0,1,0,1
27,21,16,12,12,8,3,0,1,27,21,16,12,12,8,27,21,16,12,1
6,3,1,0,0,0,0,0,0,6,3,1,0,0,0,6,3,1,0,1
7,6,0,3,0,0,0,0,0,7,6,0,3,0,0,7,6,0,3,1
18,8,6,3,2,0,0,0,0,18,8,6,3,2,0,18,8,6,3,1
19,14,6,4,1,0,0,0,0,19,14,6,4,1,0,19,14,6,4,1
3,1,1,0,0,0,0,0,0,3,1,1,0,0,0,3,1,1,0,1
15,8,11,5,3,0,1,1,1,15,8,11,5,3,0,15,8,11,5,1
20,10,11,5,5,3,1,0,0,20,10,11,5,5,3,20,10,11,5,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
31,12,10,11,4,0,0,0,0,31,12,10,11,4,0,31,12,10,11,1
36,25,11,4,3,6,2,0,0,36,25,11,4,3,6,36,25,11,4,1
8,2,2,3,0,0,0,0,0,8,2,2,3,0,0,8,2,2,3,1
60,29,17,4,1,1,0,0,0,60,29,17,4,1,1,60,29,17,4,1
55,29,19,7,4,0,0,0,0,55,29,19,7,4,0,55,29,19,7,1
69,34,27,16,8,0,0,0,0,69,34,27,16,8,0,69,34,27,16,1
7,7,8,3,2,1,0,0,0,7,7,8,3,2,1,7,7,8,3,1
76,48,23,23,19,8,9,4,1,76,48,23,23,19,8,76,48,23,23,1
50,23,12,6,6,3,0,0,0,50,23,12,6,6,3,50,23,12,6,1
14,5,3,1,0,0,0,0,0,14,5,3,1,0,0,14,5,3,1,1
24,7,6,2,1,0,1,0,0,24,7,6,2,1,0,24,7,6,2,1
2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,1
52,24,5,2,2,0,0,0,0,52,24,5,2,2,0,52,24,5,2,1
19,7,6,4,9,7,3,0,0,19,7,6,4,9,7,19,7,6,4,1
11,4,5,1,0,0,0,0,0,11,4,5,1,0,0,11,4,5,1,1
2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,1
24,25,9,4,2,1,1,0,0,24,25,9,4,2,1,24,25,9,4,1
54,32,31,20,14,8,1,1,0,54,32,31,20,14,8,54,32,31,20,1
7,2,0,0,0,0,0,0,0,7,2,0,0,0,0,7,2,0,0,1
101,74,41,28,22,19,11,5,2,101,74,41,28,22,19,101,74,41,28,1
30,25,12,4,2,0,0,0,0,30,25,12,4,2,0,30,25,12,4,1
17,11,4,13,14,9,1,2,0,17,11,4,13,14,9,17,11,4,13,1
11,6,3,1,0,0,0,0,0,11,6,3,1,0,0,11,6,3,1,1
17,9,5,2,9,3,4,0,0,17,9,5,2,9,3,17,9,5,2,1
25,25,5,3,0,0,0,0,0,25,25,5,3,0,0,25,25,5,3,1
22,9,6,9,2,6,0,1,1,22,9,6,9,2,6,22,9,6,9,1
11,5,1,2,2,1,0,0,0,11,5,1,2,2,1,11,5,1,2,1
6,0,1,0,2,0,0,0,0,6,0,1,0,2,0,6,0,1,0,1
30,14,7,4,6,2,0,0,0,30,14,7,4,6,2,30,14,7,4,1
14,6,7,6,5,5,1,1,0,14,6,7,6,5,5,14,6,7,6,1
16,7,6,2,0,0,0,0,0,16,7,6,2,0,0,16,7,6,2,1
2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,1
32,15,7,8,3,0,0,0,0,32,15,7,8,3,0,32,15,7,8,1
1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
9,3,2,1,0,0,0,0,0,9,3,2,1,0,0,9,3,2,1,1
69,52,38,55,33,14,5,4,1,69,52,38,55,33,14,69,52,38,55,1
35,23,12,4,0,1,0,0,0,35,23,12,4,0,1,35,23,12,4,1
44,24,14,30,20,12,12,3,0,44,24,14,30,20,12,44,24,14,30,1
23,11,7,0,0,0,0,0,0,23,11,7,0,0,0,23,11,7,0,1
86,32,25,16,11,6,6,1,1,86,32,25,16,11,6,86,32,25,16,1
86,41,27,11,10,3,0,1,0,86,41,27,11,10,3,86,41,27,11,1
45,28,22,19,31,31,11,4,5,45,28,22,19,31,31,45,28,22,19,1
33,13,11,1,4,0,0,0,0,33,13,11,1,4,0,33,13,11,1,1
8,0,0,0,0,0,1,0,0,8,0,0,0,0,0,8,0,0,0,1
18,11,14,5,2,2,0,0,0,18,11,14,5,2,2,18,11,14,5,1
32,19,12,19,3,1,1,2,0,32,19,12,19,3,1,32,19,12,19,1
2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1
22,11,2,2,0,0,0,0,0,22,11,2,2,0,0,22,11,2,2,1
4,0,0,1,0,1,0,0,0,4,0,0,1,0,1,4,0,0,1,1
45,25,11,17,15,13,4,2,1,45,25,11,17,15,13,45,25,11,17,1
60,32,11,7,5,3,1,0,0,60,32,11,7,5,3,60,32,11,7,1
19,12,4,4,8,8,5,2,0,19,12,4,4,8,8,19,12,4,4,1
22,7,8,5,3,1,0,0,0,22,7,8,5,3,1,22,7,8,5,1
45,28,32,21,10,2,1,0,0,45,28,32,21,10,2,45,28,32,21,1
2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,2,2,2,0,1
107,66,39,35,29,15,5,2,1,107,66,39,35,29,15,107,66,39,35,1
36,17,9,4,4,1,0,0,0,36,17,9,4,4,1,36,17,9,4,1
87,56,27,48,50,41,15,4,2,87,56,27,48,50,41,87,56,27,48,1
24,17,11,10,5,1,1,0,0,24,17,11,10,5,1,24,17,11,10,1
8,4,0,6,4,4,0,0,0,8,4,0,6,4,4,8,4,0,6,1
30,10,4,5,0,0,0,0,0,30,10,4,5,0,0,30,10,4,5,1
2,1,0,2,0,0,0,0,0,2,1,0,2,0,0,2,1,0,2,1
5,5,3,1,1,0,0,0,0,5,5,3,1,1,0,5,5,3,1,1
63,23,21,21,21,11,9,5,5,63,23,21,21,21,11,63,23,21,21,1
12,11,6,2,0,0,0,0,0,12,11,6,2,0,0,12,11,6,2,1
69,38,41,36,31,11,4,5,1,69,38,41,36,31,11,69,38,41,36,1
24,5,1,2,2,0,0,1,0,24,5,1,2,2,0,24,5,1,2,1
17,19,12,8,9,4,2,0,0,17,19,12,8,9,4,17,19,12,8,1
7,4,2,0,0,1,0,0,0,7,4,2,0,0,1,7,4,2,0,1
35,28,10,14,21,16,8,1,1,35,28,10,14,21,16,35,28,10,14,1
23,12,7,2,0,0,0,0,0,23,12,7,2,0,0,23,12,7,2,1
54,41,26,13,10,5,1,1,0,54,41,26,13,10,5,54,41,26,13,1
76,29,15,16,11,5,1,0,1,76,29,15,16,11,5,76,29,15,16,1
19,10,10,19,16,10,0,0,0,19,10,10,19,16,10,19,10,10,19,1
24,7,7,1,2,0,0,0,0,24,7,7,1,2,0,24,7,7,1,1
21,9,4,5,3,9,4,1,1,21,9,4,5,3,9,21,9,4,5,1
17,9,4,2,2,2,0,1,0,17,9,4,2,2,2,17,9,4,2,1
